region,energy_ratio,elevation,2,1,0,min_esa_voltage,max_esa_voltage
OA,1.8018018018018018,2.0,0.018449839323032492,-0.35158606028749284,1.0795289031388746,132.27513227513228,8465.608465608466
OA,1.8018018018018018,2.5,0.010010322602560233,-0.22010741363597522,0.6138036673210941,132.27513227513228,8465.608465608466
OA,1.8018018018018018,3.0,0.009491861079101004,-0.21192026103545591,0.6052433722350143,132.27513227513228,8465.608465608466
OA,1.8018018018018018,3.5,0.011117981204021871,-0.2383594316771455,0.7190047890601592,132.27513227513228,8465.608465608466
OA,1.8018018018018018,4.0,0.014817671168295863,-0.29720847614683743,0.9528509293700496,132.27513227513228,8465.608465608466
OA,1.8018018018018018,4.5,0.0029292760151832012,-0.11346329866668069,0.27767966829331175,132.27513227513228,8465.608465608466
OA,1.8018018018018018,5.0,0.00048003332896360456,-0.06384427285015135,0.029873266856574415,132.27513227513228,8465.608465608466
OA,1.8018018018018018,5.5,0.009589940336605674,-0.21345047182122157,0.5253227911192555,132.27513227513228,8465.608465608466
OA,1.8018018018018018,6.0,0.005552075935516848,-0.15942375674247397,0.2609817864582219,132.27513227513228,8465.608465608466
OA,1.8018018018018018,6.5,-0.0008163877108565118,-0.07979017799011798,-0.10030134206145433,132.27513227513228,8465.608465608466
